trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1126-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
2,"1084-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic23.wav","Gamma",0,"acoustic"
3,"1081-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic2.wav","Gamma",90,"acoustic"
4,"1130-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar22.wav","Theta",0,"dar"
5,"1129-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar5.wav","Theta",180,"dar"
6,"1098-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir13.wav","Gamma",270,"choir"
7,"1112-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir10.wav","Gamma",180,"choir"
8,"1097-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir16.wav","Gamma",270,"choir"
9,"1087-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic1.wav","Gamma",90,"acoustic"
10,"1135-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar19.wav","Theta",0,"dar"
11,"1079-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic12.wav","Gamma",0,"acoustic"
12,"1104-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir7.wav","Gamma",180,"choir"
