trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1164-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep14.wav","Gamma",270,"ep"
2,"1165-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep9.wav","Gamma",180,"ep"
3,"1173-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar19.wav","Theta",0,"guitar"
4,"1158-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep8.wav","Gamma",180,"ep"
5,"1172-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
6,"1125-sin-37.5Hz-ninety.avi","zero","sin-zero-dar23.wav","Gamma",0,"dar"
7,"1138-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar4.wav","Gamma",90,"dar"
8,"1123-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar3.wav","Gamma",90,"dar"
9,"1142-sin-37.5Hz-ninety.avi","zero","sin-zero-dar11.wav","Gamma",0,"dar"
10,"1189-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar6.wav","Theta",180,"guitar"
11,"1182-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar20.wav","Theta",0,"guitar"
12,"1147-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep15.wav","Gamma",270,"ep"
