respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
8,2,1,1120.avi,zero,sin-zero-4Hz-guitar2.wav,0,guitar,1,1.92097105520133,5999.69126192198
8,2,2,1156.avi,zero,sin-zero-4Hz-yann1.wav,0,yann,3,1.91279490805846,6006.27536394194
8,2,3,1030.avi,oneeighty,sin-oneeighty-4Hz-acoustic19.wav,180,acoustic,3,1.75582888200915,6014.39224254645
8,2,4,1079.avi,oneeighty,sin-oneeighty-4Hz-ep14.wav,180,ep,5,1.20622093558541,6020.86982010061
8,2,5,1058.avi,zero,sin-zero-4Hz-ep8.wav,0,ep,4,1.26769463441269,6028.44025465748
8,2,6,1186.avi,oneeighty,sin-oneeighty-4Hz-yann21.wav,180,yann,5,1.65437552921594,6035.83750069807
8,2,7,1107.avi,zero,sin-zero-4Hz-guitar5.wav,0,guitar,4,1.38766619826492,6043.12806047059
8,2,8,1126.avi,oneeighty,sin-oneeighty-4Hz-guitar16.wav,180,guitar,4,1.60633202372082,6050.40528634627
8,2,9,1054.avi,zero,sin-zero-4Hz-ep9.wav,0,ep,5,1.20329219349333,6056.53626891781
8,2,10,1158.avi,zero,sin-zero-4Hz-yann9.wav,0,yann,4,1.50466706010411,6063.90680882728
8,2,11,1188.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,5,1.58488839113852,6071.81045707636
8,2,12,1042.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,2,1.20867453440314,6078.31468280262
8,2,13,1004.avi,zero,sin-zero-4Hz-acoustic10.wav,0,acoustic,3,1.17124598324335,6085.71192793761
8,2,14,1137.avi,oneeighty,sin-oneeighty-4Hz-guitar13.wav,180,guitar,5,1.21610294972288,6091.44308921615
8,2,15,1080.avi,oneeighty,sin-oneeighty-4Hz-ep22.wav,180,ep,1,2.3519634375134,6098.02718278375
8,2,16,1008.avi,zero,sin-zero-4Hz-acoustic8.wav,0,acoustic,4,2.71232459470139,6106.57065975183
