respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
8,11,1,1146.avi,zero,sin-zero-4Hz-orch3.wav,0,orch,3,0.705654901519665,12583.8531789803
8,11,2,1106.avi,zero,sin-zero-4Hz-guitar1.wav,0,guitar,4,0.345112667560898,12589.7576302591
8,11,3,1187.avi,oneeighty,sin-oneeighty-4Hz-orch14.wav,180,orch,4,0.266980130203592,12594.7957874413
8,11,4,1185.avi,oneeighty,sin-oneeighty-4Hz-orch20.wav,180,orch,3,0.978124266075611,12599.5806033569
8,11,5,1081.avi,oneeighty,sin-oneeighty-4Hz-choir14.wav,180,choir,4,0.268283612051164,12605.4184231069
8,11,6,1026.avi,oneeighty,sin-oneeighty-4Hz-acoustic16.wav,180,acoustic,5,0.435657262156383,12611.32294442
8,11,7,1102.avi,zero,sin-zero-4Hz-guitar11.wav,0,guitar,2,0.568478983392197,12617.0941413955
8,11,8,1021.avi,zero,sin-zero-4Hz-acoustic9.wav,0,acoustic,4,0.391981865965136,12623.0385459929
8,11,9,1049.avi,zero,sin-zero-4Hz-choir2.wav,0,choir,3,0.241841163582649,12627.9966948071
8,11,10,1003.avi,zero,sin-zero-4Hz-acoustic11.wav,0,acoustic,3,0.286378101505761,12633.1281538797
8,11,11,1128.avi,oneeighty,sin-oneeighty-4Hz-guitar15.wav,180,guitar,5,0.301823667101417,12638.7927216327
8,11,12,1078.avi,oneeighty,sin-oneeighty-4Hz-choir17.wav,180,choir,3,0.309129565130206,12644.2572885404
8,11,13,1138.avi,oneeighty,sin-oneeighty-4Hz-guitar14.wav,180,guitar,2,0.412314431940104,12649.082160411
8,11,14,1043.avi,oneeighty,sin-oneeighty-4Hz-acoustic14.wav,180,acoustic,4,0.260143642613912,12655.9462574857
8,11,15,1153.avi,zero,sin-zero-4Hz-orch5.wav,0,orch,3,0.26736501657615,12661.2909553816
8,11,16,1056.avi,zero,sin-zero-4Hz-choir4.wav,0,choir,4,0.245587692814297,12667.4486516298
