respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
8,9,1,1070.avi,zero,sin-zero-4Hz-dar7.wav,0,dar,2,0.965622854822868,12091.9163851713
8,9,2,1040.avi,oneeighty,sin-oneeighty-4Hz-choir21.wav,180,choir,2,0.335619407449485,12097.3943422005
8,9,3,1012.avi,zero,sin-zero-4Hz-choir10.wav,0,choir,3,0.329514656774336,12102.6324262694
8,9,4,1189.avi,oneeighty,sin-oneeighty-4Hz-guitar17.wav,180,guitar,3,0.24599069148644,12107.5239372155
8,9,5,1053.avi,zero,sin-zero-4Hz-dar1.wav,0,dar,2,0.221578329959812,12113.6283503981
8,9,6,1110.avi,zero,sin-zero-4Hz-ep6.wav,0,ep,4,0.305945422811419,12118.3998957335
8,9,7,1140.avi,oneeighty,sin-oneeighty-4Hz-ep24.wav,180,ep,4,0.363727281894171,12123.3980506939
8,9,8,1180.avi,oneeighty,sin-oneeighty-4Hz-guitar24.wav,180,guitar,5,0.315054400292865,12128.7027047097
8,9,9,1122.avi,oneeighty,sin-oneeighty-4Hz-ep19.wav,180,ep,3,0.290572608286311,12134.6071565923
8,9,10,1076.avi,oneeighty,sin-oneeighty-4Hz-dar21.wav,180,dar,4,0.290070897579426,12140.5116374545
8,9,11,1111.avi,zero,sin-zero-4Hz-ep12.wav,0,ep,3,0.468025149531968,12145.7497323908
8,9,12,1037.avi,oneeighty,sin-oneeighty-4Hz-choir19.wav,180,choir,5,0.4113922140059,12151.4142301095
8,9,13,1075.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,5,0.387128071468396,12157.9184837832
8,9,14,1165.avi,zero,sin-zero-4Hz-guitar12.wav,0,guitar,3,0.33827738745822,12162.9032923935
8,9,15,1152.avi,zero,sin-zero-4Hz-guitar7.wav,0,guitar,3,0.249819933553226,12168.927657663
8,9,16,1020.avi,zero,sin-zero-4Hz-choir6.wav,0,choir,2,1.85996203662035,12174.8055221987
