respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
8,4,1,1038.avi,oneeighty,sin-oneeighty-4Hz-dar18.wav,180,dar,3,2.80365624863225,6625.04098367336
8,4,2,1129.avi,oneeighty,sin-oneeighty-4Hz-synth21.wav,180,synth,5,1.44966364142692,6634.2908390022
8,4,3,1117.avi,zero,sin-zero-4Hz-synth5.wav,0,synth,3,1.39625620908737,6641.40811848999
8,4,4,1182.avi,oneeighty,sin-oneeighty-4Hz-yann13.wav,180,yann,3,1.49444544229209,6647.48587656237
8,4,5,1068.avi,zero,sin-zero-4Hz-ep1.wav,0,ep,5,1.44344300771081,6653.53686722402
8,4,6,1041.avi,oneeighty,sin-oneeighty-4Hz-dar23.wav,180,dar,5,1.32035705175713,6659.62786591541
8,4,7,1094.avi,oneeighty,sin-oneeighty-4Hz-ep13.wav,180,ep,3,1.55502771920601,6667.14505212539
8,4,8,1091.avi,oneeighty,sin-oneeighty-4Hz-ep17.wav,180,ep,3,1.69907220275945,6674.32898992811
8,4,9,1181.avi,oneeighty,sin-oneeighty-4Hz-yann18.wav,180,yann,3,1.51742861153434,6680.96646255228
8,4,10,1132.avi,oneeighty,sin-oneeighty-4Hz-synth19.wav,180,synth,2,1.15724072768717,6687.47063333821
8,4,11,1101.avi,zero,sin-zero-4Hz-synth12.wav,0,synth,5,1.1226808465035,6695.041109855
8,4,12,1015.avi,zero,sin-zero-4Hz-dar5.wav,0,dar,4,1.22089090873396,6701.1187843094
8,4,13,1061.avi,zero,sin-zero-4Hz-ep3.wav,0,ep,4,1.20696987489009,6707.03664217998
8,4,14,1017.avi,zero,sin-zero-4Hz-dar11.wav,0,dar,5,1.31090339105594,6713.90062049365
8,4,15,1168.avi,zero,sin-zero-4Hz-yann8.wav,0,yann,5,1.13711566297388,6720.05834602445
8,4,16,1149.avi,zero,sin-zero-4Hz-yann11.wav,0,yann,4,1.19266848493044,6726.12268024276
