trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1126-sin-37.5Hz-ninety.avi","zero","sin-zero-yann13.wav","Gamma",0,"yann"
2,"1162-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic11.wav","Gamma",270,"acoustic"
3,"1142-sin-37.5Hz-ninety.avi","zero","sin-zero-yann14.wav","Gamma",0,"yann"
4,"1176-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir7.wav","Theta",180,"choir"
5,"1165-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic12.wav","Gamma",270,"acoustic"
6,"1184-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
7,"1121-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann20.wav","Gamma",90,"yann"
8,"1148-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic18.wav","Gamma",180,"acoustic"
9,"1172-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
10,"1146-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic5.wav","Gamma",180,"acoustic"
11,"1132-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann19.wav","Gamma",90,"yann"
12,"1173-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir10.wav","Theta",180,"choir"
