trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1059-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar16.wav","Gamma",0,"guitar"
2,"1057-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar20.wav","Gamma",90,"guitar"
3,"1107-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
4,"1119-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
5,"1087-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch18.wav","Gamma",180,"orch"
6,"1085-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch12.wav","Gamma",270,"orch"
7,"1050-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar15.wav","Gamma",0,"guitar"
8,"1076-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch23.wav","Gamma",270,"orch"
9,"1108-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth8.wav","Theta",180,"synth"
10,"1063-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar19.wav","Gamma",90,"guitar"
11,"1084-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch6.wav","Gamma",180,"orch"
12,"1106-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth9.wav","Theta",180,"synth"
