respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
17,4,1,1055.avi,zero,sin-zero-4Hz-ep8.wav,0,ep,2,1.55588744477791,24379.2423354469
17,4,2,1051.avi,zero,sin-zero-4Hz-ep12.wav,0,ep,2,1.8839234638981,24386.4262647973
17,4,3,1021.avi,zero,sin-zero-4Hz-dar10.wav,0,dar,3,0.97729243800859,24394.1967150514
17,4,4,1155.avi,zero,sin-zero-4Hz-yann4.wav,0,yann,2,1.45672830347758,24400.0211909674
17,4,5,1141.avi,oneeighty,sin-oneeighty-4Hz-synth23.wav,180,synth,1,1.36630708926168,24407.6716219622
17,4,6,1079.avi,oneeighty,sin-oneeighty-4Hz-ep22.wav,180,ep,4,1.37650063317051,24413.9892978053
17,4,7,1170.avi,oneeighty,sin-oneeighty-4Hz-yann20.wav,180,yann,1,0.534029646645649,24421.8396521251
17,4,8,1086.avi,oneeighty,sin-oneeighty-4Hz-ep17.wav,180,ep,1,1.55724012394785,24426.9443644657
17,4,9,1008.avi,zero,sin-zero-4Hz-dar2.wav,0,dar,2,0.709092473327473,24433.7285220297
17,4,10,1147.avi,zero,sin-zero-4Hz-yann6.wav,0,yann,5,1.8450999717752,24440.8723938437
17,4,11,1175.avi,oneeighty,sin-oneeighty-4Hz-yann21.wav,180,yann,3,0.644702409073943,24447.3367005918
17,4,12,1109.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,2,0.812551148090279,24454.3607363815
17,4,13,1026.avi,oneeighty,sin-oneeighty-4Hz-dar14.wav,180,dar,3,0.820122649751283,24460.0651682849
17,4,14,1038.avi,oneeighty,sin-oneeighty-4Hz-dar15.wav,180,dar,4,0.790597959054139,24467.2225904365
17,4,15,1101.avi,zero,sin-zero-4Hz-synth11.wav,0,synth,5,0.432972045335191,24473.8600588344
17,4,16,1140.avi,oneeighty,sin-oneeighty-4Hz-synth21.wav,180,synth,2,0.936677951573074,24480.1643292375
