trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1011-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic5.wav","Gamma",180,"acoustic"
2,"1044-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir7.wav","Theta",180,"choir"
3,"1039-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
4,"1005-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic11.wav","Gamma",270,"acoustic"
5,"1170-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann21.wav","Gamma",90,"yann"
6,"1180-sin-37.5Hz-ninety.avi","zero","sin-zero-yann13.wav","Gamma",0,"yann"
7,"1040-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
8,"1027-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir9.wav","Theta",180,"choir"
9,"1178-sin-37.5Hz-ninety.avi","zero","sin-zero-yann15.wav","Gamma",0,"yann"
10,"1018-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic18.wav","Gamma",180,"acoustic"
11,"1171-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann22.wav","Gamma",90,"yann"
12,"1024-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic24.wav","Gamma",270,"acoustic"
