trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1120-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar24.wav","Gamma",90,"dar"
2,"1143-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep2.wav","Gamma",180,"ep"
3,"1150-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar15.wav","Theta",0,"guitar"
4,"1117-sin-37.5Hz-ninety.avi","zero","sin-zero-dar6.wav","Gamma",0,"dar"
5,"1137-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep7.wav","Gamma",270,"ep"
6,"1134-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep4.wav","Gamma",180,"ep"
7,"1098-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar23.wav","Gamma",90,"dar"
8,"1118-sin-37.5Hz-ninety.avi","zero","sin-zero-dar17.wav","Gamma",0,"dar"
9,"1168-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar14.wav","Theta",0,"guitar"
10,"1162-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
11,"1122-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep8.wav","Gamma",270,"ep"
12,"1153-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
