trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1065-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic23.wav","Gamma",90,"acoustic"
2,"1087-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir4.wav","Gamma",180,"choir"
3,"1112-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
4,"1082-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir7.wav","Gamma",270,"choir"
5,"1116-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar16.wav","Theta",0,"dar"
6,"1074-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir1.wav","Gamma",180,"choir"
7,"1059-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic11.wav","Gamma",90,"acoustic"
8,"1100-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar15.wav","Theta",0,"dar"
9,"1096-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir9.wav","Gamma",270,"choir"
10,"1051-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic5.wav","Gamma",0,"acoustic"
11,"1101-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
12,"1064-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic18.wav","Gamma",0,"acoustic"
