trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1050-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic14.wav","Theta",0,"acoustic"
2,"1062-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic15.wav","Theta",0,"acoustic"
3,"1008-sin-37.5Hz-ninety.avi","zero","sin-zero-synth6.wav","Gamma",0,"synth"
4,"1039-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann7.wav","Gamma",270,"yann"
5,"1027-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann8.wav","Gamma",270,"yann"
6,"1034-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann4.wav","Gamma",180,"yann"
7,"1001-sin-37.5Hz-ninety.avi","zero","sin-zero-synth17.wav","Gamma",0,"synth"
8,"1071-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
9,"1015-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth12.wav","Gamma",90,"synth"
10,"1047-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann2.wav","Gamma",180,"yann"
11,"1052-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
12,"1020-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth11.wav","Gamma",90,"synth"
