trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1150.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
2,"1028.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
3,"1047.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
4,"1151.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
5,"1019.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
6,"1008.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir"
7,"1136.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
8,"1115.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
9,"1191.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
10,"1071.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
11,"1093.avi","oneeighty","sin-oneeighty-4Hz-dar16.wav","Theta",180,"dar"
12,"1070.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
13,"1073.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
14,"1123.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
15,"1189.avi","oneeighty","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth"
16,"1114.avi","zero","sin-zero-4Hz-orch2.wav","Theta",0,"orch"
