trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1147.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir","1147.avi","1183.avi","1171.avi","1146.avi",1
2,"1040.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth","1040.avi","1016.avi","1007.avi","1034.avi",1
3,"1171.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir","1183.avi","1147.avi","1171.avi","1146.avi",3
4,"1007.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth","1016.avi","1034.avi","1040.avi","1007.avi",4
5,"1016.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth","1040.avi","1016.avi","1034.avi","1007.avi",2
6,"1080.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann","1060.avi","1067.avi","1092.avi","1080.avi",4
7,"1067.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann","1067.avi","1080.avi","1060.avi","1092.avi",1
8,"1122.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic","1131.avi","1122.avi","1107.avi","1102.avi",2
9,"1107.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic","1107.avi","1131.avi","1122.avi","1102.avi",1
10,"1131.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic","1131.avi","1122.avi","1102.avi","1107.avi",1
11,"1060.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann","1092.avi","1067.avi","1080.avi","1060.avi",4
12,"1102.avi","zero","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic","1102.avi","1131.avi","1107.avi","1122.avi",1
13,"1146.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir","1171.avi","1147.avi","1183.avi","1146.avi",4
14,"1034.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth","1040.avi","1016.avi","1007.avi","1034.avi",4
15,"1183.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir","1146.avi","1183.avi","1171.avi","1147.avi",2
16,"1092.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann","1092.avi","1080.avi","1060.avi","1067.avi",1
