trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1054.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
2,"1082.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
3,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
4,"1029.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
5,"1152.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch"
6,"1168.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
7,"1116.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
8,"1046.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
9,"1061.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
10,"1085.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir"
11,"1176.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
12,"1111.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
13,"1005.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
14,"1001.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
15,"1180.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
16,"1138.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
