trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1110.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
2,"1106.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
3,"1015.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
4,"1182.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
5,"1006.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
6,"1037.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
7,"1140.avi","oneeighty","sin-oneeighty-4Hz-dar24.wav","Theta",180,"dar"
8,"1175.avi","oneeighty","sin-oneeighty-4Hz-ep21.wav","Theta",180,"ep"
9,"1025.avi","oneeighty","sin-oneeighty-4Hz-acoustic22.wav","Theta",180,"acoustic"
10,"1163.avi","zero","sin-zero-4Hz-ep6.wav","Theta",0,"ep"
11,"1127.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
12,"1072.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
13,"1059.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
14,"1154.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
15,"1091.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
16,"1074.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
