trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1108.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
2,"1134.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
3,"1188.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
4,"1187.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
5,"1083.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
6,"1164.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
7,"1076.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
8,"1097.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir"
9,"1143.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
10,"1049.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
11,"1035.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
12,"1020.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
13,"1010.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
14,"1030.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
15,"1153.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
16,"1068.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
