trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1046.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic","1046.avi","1005.avi","1029.avi","1001.avi",1
2,"1138.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar","1116.avi","1138.avi","1137.avi","1111.avi",2
3,"1001.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic","1046.avi","1005.avi","1029.avi","1001.avi",4
4,"1137.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar","1116.avi","1138.avi","1137.avi","1111.avi",3
5,"1152.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1168.avi","1180.avi","1176.avi","1152.avi",4
6,"1054.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir","1061.avi","1082.avi","1085.avi","1054.avi",4
7,"1180.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch","1180.avi","1152.avi","1176.avi","1168.avi",1
8,"1061.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir","1082.avi","1061.avi","1054.avi","1085.avi",2
9,"1085.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir","1082.avi","1061.avi","1085.avi","1054.avi",3
10,"1116.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar","1138.avi","1116.avi","1137.avi","1111.avi",2
11,"1176.avi","oneeighty","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch","1176.avi","1180.avi","1168.avi","1152.avi",1
12,"1082.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir","1085.avi","1061.avi","1082.avi","1054.avi",3
13,"1029.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic","1005.avi","1029.avi","1046.avi","1001.avi",2
14,"1111.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1116.avi","1111.avi","1137.avi","1138.avi",2
15,"1005.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic","1001.avi","1029.avi","1046.avi","1005.avi",4
16,"1168.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch","1152.avi","1176.avi","1168.avi","1180.avi",3
