trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1058.avi","zero","sin-zero-4Hz-ep11.wav","Theta",0,"ep"
2,"1120.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
3,"1021.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
4,"1125.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
5,"1149.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
6,"1161.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
7,"1139.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
8,"1033.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
9,"1032.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
10,"1089.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
11,"1177.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
12,"1185.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
13,"1065.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
14,"1117.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
15,"1013.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
16,"1079.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
