trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1064.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
2,"1041.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir"
3,"1162.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
4,"1004.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
5,"1192.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
6,"1050.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
7,"1112.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
8,"1048.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
9,"1088.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
10,"1103.avi","zero","sin-zero-4Hz-ep4.wav","Theta",0,"ep"
11,"1130.avi","oneeighty","sin-oneeighty-4Hz-ep22.wav","Theta",180,"ep"
12,"1126.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
13,"1087.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
14,"1023.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
15,"1145.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
16,"1173.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
