trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1012.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
2,"1141.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
3,"1026.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
4,"1124.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
5,"1113.avi","zero","sin-zero-4Hz-yann7.wav","Theta",0,"yann"
6,"1014.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
7,"1077.avi","oneeighty","sin-oneeighty-4Hz-synth14.wav","Theta",180,"synth"
8,"1057.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
9,"1169.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
10,"1056.avi","zero","sin-zero-4Hz-synth2.wav","Theta",0,"synth"
11,"1157.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
12,"1095.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
13,"1190.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
14,"1100.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
15,"1148.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
16,"1036.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
