trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1043.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
2,"1128.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
3,"1024.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
4,"1053.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
5,"1129.avi","oneeighty","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth"
6,"1096.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
7,"1075.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
8,"1178.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
9,"1099.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
10,"1104.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
11,"1172.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
12,"1002.avi","zero","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar"
13,"1042.avi","oneeighty","sin-oneeighty-4Hz-guitar19.wav","Theta",180,"guitar"
14,"1165.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
15,"1069.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
16,"1158.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
