trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1044.avi","oneeighty","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic"
2,"1084.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
3,"1170.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
4,"1174.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
5,"1166.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
6,"1105.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar"
7,"1090.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
8,"1063.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
9,"1159.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
10,"1018.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
11,"1051.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
12,"1098.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
13,"1011.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
14,"1045.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
15,"1135.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
16,"1142.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
