trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1159-sin-37.5Hz-ninety.avi","zero","sin-zero-choir8.wav","Gamma",0,"choir"
2,"1183-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar17.wav","Gamma",270,"dar"
3,"1180-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar6.wav","Gamma",270,"dar"
4,"1160-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir15.wav","Gamma",90,"choir"
5,"1168-sin-37.5Hz-ninety.avi","zero","sin-zero-choir7.wav","Gamma",0,"choir"
6,"1005-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep4.wav","Theta",180,"ep"
7,"1175-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar21.wav","Gamma",180,"dar"
8,"1164-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir14.wav","Gamma",90,"choir"
9,"1020-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep23.wav","Theta",0,"ep"
10,"1003-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep2.wav","Theta",180,"ep"
11,"1019-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep24.wav","Theta",0,"ep"
12,"1190-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar22.wav","Gamma",180,"dar"
