trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1143-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann9.wav","Gamma",90,"yann"
2,"1135-sin-37.5Hz-ninety.avi","zero","sin-zero-yann1.wav","Gamma",0,"yann"
3,"1172-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir17.wav","Theta",0,"choir"
4,"1169-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir12.wav","Theta",180,"choir"
5,"1162-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic25.wav","Gamma",270,"acoustic"
6,"1132-sin-37.5Hz-ninety.avi","zero","sin-zero-yann2.wav","Gamma",0,"yann"
7,"1157-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic14.wav","Gamma",180,"acoustic"
8,"1147-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic19.wav","Gamma",270,"acoustic"
9,"1164-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic15.wav","Gamma",180,"acoustic"
10,"1136-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann10.wav","Gamma",90,"yann"
11,"1181-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
12,"1180-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
