respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,5,1,1013.avi,zero,sin-zero-4Hz-ep2.wav,0,ep,2,2.10299166897312,1385109.5649658
1,5,2,1011.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,1,1.05522289290093,1385117.54869733
1,5,3,1082.avi,oneeighty,sin-oneeighty-4Hz-guitar18.wav,180,guitar,4,1.08173084747978,1385124.50616543
1,5,4,1158.avi,zero,sin-zero-4Hz-synth5.wav,0,synth,4,0.809542223578319,1385131.45028868
1,5,5,1129.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,3,0.547924843616784,1385137.92789795
1,5,6,1034.avi,oneeighty,sin-oneeighty-4Hz-ep15.wav,180,ep,5,0.934562071692199,1385144.88525073
1,5,7,1104.avi,zero,sin-zero-4Hz-orch8.wav,0,orch,4,0.822046955581754,1385150.74978612
1,5,8,1117.avi,zero,sin-zero-4Hz-orch10.wav,0,orch,3,0.517716546077281,1385157.21402369
1,5,9,1066.avi,zero,sin-zero-4Hz-guitar7.wav,0,guitar,2,0.520088351797313,1385164.17156001
1,5,10,1163.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,4,0.663765378296375,1385170.39583737
1,5,11,1134.avi,oneeighty,sin-oneeighty-4Hz-orch15.wav,180,orch,4,2.50034051109105,1385175.92720455
1,5,12,1045.avi,oneeighty,sin-oneeighty-4Hz-ep18.wav,180,ep,5,0.425692176679149,1385183.09782664
1,5,13,1055.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,2,2.02013242500834,1385189.85534974
1,5,14,1078.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,2,2.46055895765312,1385198.19891864
1,5,15,1176.avi,oneeighty,sin-oneeighty-4Hz-synth19.wav,180,synth,2,0.711687504779547,1385207.07569432
1,5,16,1192.avi,oneeighty,sin-oneeighty-4Hz-synth18.wav,180,synth,2,0.660315890563652,1385212.44699224
