respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,11,1,1067.avi,zero,sin-zero-4Hz-ep7.wav,0,ep,4,0.953208080958575,1468373.4904195
1,11,2,1106.avi,zero,sin-zero-4Hz-synth11.wav,0,synth,3,3.00879050302319,1468379.67478551
1,11,3,1156.avi,zero,sin-zero-4Hz-yann10.wav,0,yann,5,0.729275151854381,1468388.25825393
1,11,4,1100.avi,zero,sin-zero-4Hz-synth4.wav,0,synth,5,1.17959039635025,1468394.69588784
1,11,5,1088.avi,oneeighty,sin-oneeighty-4Hz-ep17.wav,180,ep,5,0.278002370381728,1468401.25352209
1,11,6,1048.avi,oneeighty,sin-oneeighty-4Hz-dar19.wav,180,dar,3,0.615840836428106,1468406.25167916
1,11,7,1144.avi,oneeighty,sin-oneeighty-4Hz-synth13.wav,180,synth,2,0.551492362981662,1468412.5959318
1,11,8,1069.avi,zero,sin-zero-4Hz-ep12.wav,0,ep,3,0.391179491067305,1468419.34011518
1,11,9,1080.avi,oneeighty,sin-oneeighty-4Hz-ep13.wav,180,ep,3,1.21965661481954,1468424.43165173
1,11,10,1020.avi,zero,sin-zero-4Hz-dar6.wav,0,dar,4,1.79657019441947,1468431.29566186
1,11,11,1180.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,5,0.757857870543376,1468437.77331883
1,11,12,1127.avi,oneeighty,sin-oneeighty-4Hz-synth23.wav,180,synth,5,0.360058333724737,1468443.49114188
1,11,13,1167.avi,zero,sin-zero-4Hz-yann5.wav,0,yann,5,0.402312216116115,1468449.96884413
1,11,14,1025.avi,oneeighty,sin-oneeighty-4Hz-dar13.wav,180,dar,2,0.369718528818339,1468455.99335943
1,11,15,1004.avi,zero,sin-zero-4Hz-dar10.wav,0,dar,3,0.606506964424625,1468461.48458523
1,11,16,1177.avi,oneeighty,sin-oneeighty-4Hz-yann21.wav,180,yann,2,2.2751816813834,1468467.01591226
