respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,7,1,1024.avi,zero,sin-zero-4Hz-yann12.wav,0,yann,3,3.3552048408892,1467182.66462571
1,7,2,1049.avi,zero,sin-zero-4Hz-acoustic6.wav,0,acoustic,4,5.10177331487648,1467191.22188111
1,7,3,1181.avi,oneeighty,sin-oneeighty-4Hz-dar17.wav,180,dar,4,1.81810270040296,1467202.25718047
1,7,4,1075.avi,oneeighty,sin-oneeighty-4Hz-acoustic13.wav,180,acoustic,5,1.83174699777737,1467209.66778631
1,7,5,1162.avi,zero,sin-zero-4Hz-dar4.wav,0,dar,5,0.583587056491524,1467217.17165178
1,7,6,1148.avi,zero,sin-zero-4Hz-dar1.wav,0,dar,2,2.43094595102593,1467222.35638576
1,7,7,1135.avi,oneeighty,sin-oneeighty-4Hz-choir22.wav,180,choir,1,1.23093846463598,1467229.66043302
1,7,8,1174.avi,oneeighty,sin-oneeighty-4Hz-dar23.wav,180,dar,3,0.673164152307436,1467235.4981456
1,7,9,1139.avi,oneeighty,sin-oneeighty-4Hz-choir24.wav,180,choir,3,0.86441826610826,1467241.52266
1,7,10,1089.avi,oneeighty,sin-oneeighty-4Hz-acoustic16.wav,180,acoustic,2,1.0478692993056,1467247.30709254
1,7,11,1114.avi,zero,sin-zero-4Hz-choir8.wav,0,choir,2,2.12469080789015,1467252.95828435
1,7,12,1046.avi,oneeighty,sin-oneeighty-4Hz-yann17.wav,180,yann,4,1.89258862799034,1467260.02234786
1,7,13,1103.avi,zero,sin-zero-4Hz-choir10.wav,0,choir,5,2.44215625734068,1467268.11274544
1,7,14,1044.avi,oneeighty,sin-oneeighty-4Hz-yann18.wav,180,yann,3,3.04762116074562,1467276.00312648
1,7,15,1054.avi,zero,sin-zero-4Hz-acoustic4.wav,0,acoustic,2,1.82722375262529,1467285.47951439
1,7,16,1021.avi,zero,sin-zero-4Hz-yann3.wav,0,yann,5,0.338957806117833,1467292.1437368
