respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
1,2,1,1111.avi,zero,sin-zero-4Hz-guitar4.wav,0,guitar,3,2.76771065965295,1384243.97793228
1,2,2,1028.avi,oneeighty,sin-oneeighty-4Hz-acoustic20.wav,180,acoustic,1,1.28849241067655,1384252.84136886
1,2,3,1014.avi,zero,sin-zero-4Hz-acoustic12.wav,0,acoustic,5,0.6294184201397,1384259.73212482
1,2,4,1016.avi,zero,sin-zero-4Hz-acoustic3.wav,0,acoustic,1,2.49799587391317,1384265.06350021
1,2,5,1077.avi,oneeighty,sin-oneeighty-4Hz-choir16.wav,180,choir,5,1.54927119123749,1384273.98013262
1,2,6,1170.avi,oneeighty,sin-oneeighty-4Hz-orch13.wav,180,orch,5,0.73077515210025,1384281.67061817
1,2,7,1151.avi,zero,sin-zero-4Hz-orch9.wav,0,orch,4,0.562588863540441,1384288.77475876
1,2,8,1039.avi,oneeighty,sin-oneeighty-4Hz-acoustic18.wav,180,acoustic,4,1.60980823286809,1384293.87949947
1,2,9,1179.avi,oneeighty,sin-oneeighty-4Hz-orch14.wav,180,orch,4,0.934769155690447,1384300.41049052
1,2,10,1079.avi,oneeighty,sin-oneeighty-4Hz-choir18.wav,180,choir,3,1.40125898597762,1384307.04794477
1,2,11,1113.avi,zero,sin-zero-4Hz-guitar2.wav,0,guitar,2,0.422631801571697,1384314.29861628
1,2,12,1070.avi,zero,sin-zero-4Hz-choir9.wav,0,choir,5,1.07519170362502,1384319.86993014
1,2,13,1143.avi,oneeighty,sin-oneeighty-4Hz-guitar13.wav,180,guitar,4,3.33900912432,1384326.57406602
1,2,14,1125.avi,oneeighty,sin-oneeighty-4Hz-guitar21.wav,180,guitar,2,0.50183024792932,1384334.5712242
1,2,15,1152.avi,zero,sin-zero-4Hz-orch5.wav,0,orch,4,0.549261229345575,1384340.15574706
1,2,16,1057.avi,zero,sin-zero-4Hz-choir12.wav,0,choir,3,2.12775510712527,1384346.87322537
