trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1077-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann10.wav","Theta",180,"yann"
2,"1070-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth12.wav","Gamma",270,"synth"
3,"1062-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth18.wav","Gamma",180,"synth"
4,"1041-sin-37.5Hz-ninety.avi","zero","sin-zero-orch16.wav","Gamma",0,"orch"
5,"1092-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann7.wav","Theta",180,"yann"
6,"1055-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth6.wav","Gamma",180,"synth"
7,"1057-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth23.wav","Gamma",270,"synth"
8,"1084-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
9,"1040-sin-37.5Hz-ninety.avi","zero","sin-zero-orch13.wav","Gamma",0,"orch"
10,"1032-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch20.wav","Gamma",90,"orch"
11,"1091-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
12,"1038-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch21.wav","Gamma",90,"orch"
