trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1097-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic7.wav","Theta",180,"acoustic"
2,"1081-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann23.wav","Gamma",270,"yann"
3,"1068-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth20.wav","Gamma",90,"synth"
4,"1054-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth22.wav","Gamma",90,"synth"
5,"1072-sin-37.5Hz-ninety.avi","zero","sin-zero-synth15.wav","Gamma",0,"synth"
6,"1079-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann6.wav","Gamma",180,"yann"
7,"1118-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
8,"1109-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic"
9,"1052-sin-37.5Hz-ninety.avi","zero","sin-zero-synth14.wav","Gamma",0,"synth"
10,"1096-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann18.wav","Gamma",180,"yann"
11,"1112-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic8.wav","Theta",180,"acoustic"
12,"1075-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann12.wav","Gamma",270,"yann"
