trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1005.avi","zero","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar"
2,"1148.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
3,"1112.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
4,"1013.avi","zero","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar"
5,"1141.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
6,"1073.avi","oneeighty","sin-oneeighty-4Hz-orch20.wav","Theta",180,"orch"
7,"1147.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
8,"1046.avi","oneeighty","sin-oneeighty-4Hz-guitar21.wav","Theta",180,"guitar"
9,"1134.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
10,"1053.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
11,"1035.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
12,"1085.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
13,"1098.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
14,"1186.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
15,"1050.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
16,"1187.avi","oneeighty","sin-oneeighty-4Hz-yann22.wav","Theta",180,"yann"
