trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1043.avi","oneeighty","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic"
2,"1139.avi","oneeighty","sin-oneeighty-4Hz-guitar17.wav","Theta",180,"guitar"
3,"1124.avi","oneeighty","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar"
4,"1188.avi","oneeighty","sin-oneeighty-4Hz-yann17.wav","Theta",180,"yann"
5,"1062.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
6,"1080.avi","oneeighty","sin-oneeighty-4Hz-ep24.wav","Theta",180,"ep"
7,"1117.avi","zero","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar"
8,"1039.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
9,"1114.avi","zero","sin-zero-4Hz-guitar9.wav","Theta",0,"guitar"
10,"1189.avi","oneeighty","sin-oneeighty-4Hz-yann19.wav","Theta",180,"yann"
11,"1086.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
12,"1015.avi","zero","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic"
13,"1004.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
14,"1060.avi","zero","sin-zero-4Hz-ep7.wav","Theta",0,"ep"
15,"1151.avi","zero","sin-zero-4Hz-yann2.wav","Theta",0,"yann"
16,"1146.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
