trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1104.avi","zero","sin-zero-4Hz-orch7.wav","Theta",0,"orch"
2,"1127.avi","oneeighty","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch"
3,"1040.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
4,"1135.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
5,"1164.avi","zero","sin-zero-4Hz-synth6.wav","Theta",0,"synth"
6,"1072.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
7,"1182.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
8,"1109.avi","zero","sin-zero-4Hz-orch10.wav","Theta",0,"orch"
9,"1014.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
10,"1012.avi","zero","sin-zero-4Hz-choir11.wav","Theta",0,"choir"
11,"1037.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
12,"1055.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
13,"1157.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
14,"1075.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
15,"1174.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
16,"1089.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
