trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1093.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
2,"1008.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
3,"1170.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
4,"1154.avi","zero","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
5,"1006.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
6,"1101.avi","zero","sin-zero-4Hz-guitar12.wav","Theta",0,"guitar"
7,"1168.avi","zero","sin-zero-4Hz-orch1.wav","Theta",0,"orch"
8,"1185.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
9,"1067.avi","zero","sin-zero-4Hz-ep10.wav","Theta",0,"ep"
10,"1091.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
11,"1099.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
12,"1031.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
13,"1143.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
14,"1032.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
15,"1058.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
16,"1129.avi","oneeighty","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar"
