trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1161.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
2,"1176.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
3,"1115.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
4,"1027.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
5,"1090.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
6,"1069.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
7,"1042.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
8,"1110.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
9,"1184.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
10,"1138.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir"
11,"1166.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar"
12,"1131.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
13,"1065.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic"
14,"1016.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann"
15,"1019.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
16,"1094.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic"
