trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1167.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir","1171.avi","1167.avi","1149.avi","1169.avi",2
2,"1149.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir","1149.avi","1167.avi","1171.avi","1169.avi",1
3,"1171.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir","1169.avi","1149.avi","1171.avi","1167.avi",3
4,"1029.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth","1010.avi","1036.avi","1017.avi","1029.avi",4
5,"1036.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth","1017.avi","1036.avi","1029.avi","1010.avi",2
6,"1116.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic","1133.avi","1102.avi","1140.avi","1116.avi",4
7,"1010.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth","1036.avi","1017.avi","1010.avi","1029.avi",3
8,"1092.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann","1070.avi","1087.avi","1057.avi","1092.avi",4
9,"1087.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann","1057.avi","1087.avi","1070.avi","1092.avi",2
10,"1102.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic","1133.avi","1116.avi","1102.avi","1140.avi",3
11,"1070.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann","1070.avi","1087.avi","1057.avi","1092.avi",1
12,"1057.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann","1070.avi","1092.avi","1057.avi","1087.avi",3
13,"1169.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir","1171.avi","1167.avi","1149.avi","1169.avi",4
14,"1133.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic","1140.avi","1133.avi","1116.avi","1102.avi",2
15,"1017.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth","1029.avi","1036.avi","1017.avi","1010.avi",3
16,"1140.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic","1133.avi","1116.avi","1140.avi","1102.avi",3
