trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1011.avi","zero","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic","1024.avi","1030.avi","1011.avi","1047.avi",3
2,"1142.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar","1118.avi","1113.avi","1125.avi","1142.avi",4
3,"1113.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar","1113.avi","1125.avi","1118.avi","1142.avi",1
4,"1052.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir","1081.avi","1078.avi","1052.avi","1051.avi",3
5,"1177.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch","1159.avi","1152.avi","1177.avi","1181.avi",3
6,"1159.avi","zero","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1177.avi","1159.avi","1152.avi","1181.avi",2
7,"1081.avi","oneeighty","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir","1052.avi","1081.avi","1051.avi","1078.avi",2
8,"1047.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic","1047.avi","1024.avi","1030.avi","1011.avi",1
9,"1152.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch","1159.avi","1177.avi","1152.avi","1181.avi",3
10,"1078.avi","oneeighty","sin-oneeighty-4Hz-choir13.wav","Theta",180,"choir","1081.avi","1052.avi","1051.avi","1078.avi",4
11,"1024.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic","1030.avi","1011.avi","1047.avi","1024.avi",4
12,"1030.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic","1024.avi","1030.avi","1011.avi","1047.avi",2
13,"1118.avi","zero","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar","1142.avi","1125.avi","1118.avi","1113.avi",3
14,"1181.avi","oneeighty","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch","1152.avi","1177.avi","1181.avi","1159.avi",3
15,"1125.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1142.avi","1125.avi","1113.avi","1118.avi",2
16,"1051.avi","zero","sin-zero-4Hz-choir6.wav","Theta",0,"choir","1078.avi","1052.avi","1051.avi","1081.avi",3
