trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1027.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann","1042.avi","1019.avi","1016.avi","1027.avi",4
2,"1176.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar","1184.avi","1161.avi","1166.avi","1176.avi",4
3,"1131.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir","1115.avi","1110.avi","1138.avi","1131.avi",4
4,"1110.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir","1110.avi","1115.avi","1131.avi","1138.avi",1
5,"1065.avi","zero","sin-zero-4Hz-acoustic1.wav","Theta",0,"acoustic","1065.avi","1094.avi","1069.avi","1090.avi",1
6,"1069.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic","1069.avi","1090.avi","1094.avi","1065.avi",1
7,"1016.avi","zero","sin-zero-4Hz-yann9.wav","Theta",0,"yann","1019.avi","1027.avi","1016.avi","1042.avi",3
8,"1094.avi","oneeighty","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic","1069.avi","1094.avi","1090.avi","1065.avi",2
9,"1184.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar","1184.avi","1166.avi","1176.avi","1161.avi",1
10,"1090.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic","1090.avi","1065.avi","1069.avi","1094.avi",1
11,"1019.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann","1016.avi","1027.avi","1019.avi","1042.avi",3
12,"1138.avi","oneeighty","sin-oneeighty-4Hz-choir21.wav","Theta",180,"choir","1110.avi","1115.avi","1138.avi","1131.avi",3
13,"1161.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar","1176.avi","1166.avi","1161.avi","1184.avi",3
14,"1042.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann","1027.avi","1016.avi","1019.avi","1042.avi",4
15,"1166.avi","zero","sin-zero-4Hz-dar10.wav","Theta",0,"dar","1166.avi","1161.avi","1184.avi","1176.avi",1
16,"1115.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir","1131.avi","1115.avi","1110.avi","1138.avi",2
