trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1077.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
2,"1111.avi","zero","sin-zero-4Hz-dar2.wav","Theta",0,"dar"
3,"1079.avi","oneeighty","sin-oneeighty-4Hz-choir24.wav","Theta",180,"choir"
4,"1175.avi","oneeighty","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep"
5,"1026.avi","oneeighty","sin-oneeighty-4Hz-acoustic14.wav","Theta",180,"acoustic"
6,"1145.avi","zero","sin-zero-4Hz-ep1.wav","Theta",0,"ep"
7,"1122.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
8,"1018.avi","zero","sin-zero-4Hz-acoustic5.wav","Theta",0,"acoustic"
9,"1190.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
10,"1048.avi","oneeighty","sin-oneeighty-4Hz-acoustic15.wav","Theta",180,"acoustic"
11,"1059.avi","zero","sin-zero-4Hz-choir10.wav","Theta",0,"choir"
12,"1097.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
13,"1021.avi","zero","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic"
14,"1066.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
15,"1121.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
16,"1158.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
