trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1140.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
2,"1133.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
3,"1169.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
4,"1036.avi","oneeighty","sin-oneeighty-4Hz-synth21.wav","Theta",180,"synth"
5,"1087.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
6,"1070.avi","zero","sin-zero-4Hz-yann4.wav","Theta",0,"yann"
7,"1102.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
8,"1017.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
9,"1029.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
10,"1010.avi","zero","sin-zero-4Hz-synth1.wav","Theta",0,"synth"
11,"1149.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
12,"1116.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
13,"1092.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
14,"1167.avi","zero","sin-zero-4Hz-choir7.wav","Theta",0,"choir"
15,"1171.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
16,"1057.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
