trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1132.avi","oneeighty","sin-oneeighty-4Hz-orch19.wav","Theta",180,"orch"
2,"1023.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
3,"1105.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
4,"1045.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
5,"1144.avi","oneeighty","sin-oneeighty-4Hz-orch13.wav","Theta",180,"orch"
6,"1173.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
7,"1061.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
8,"1088.avi","oneeighty","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar"
9,"1056.avi","zero","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar"
10,"1020.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
11,"1160.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
12,"1179.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
13,"1034.avi","oneeighty","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep"
14,"1074.avi","oneeighty","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar"
15,"1150.avi","zero","sin-zero-4Hz-synth8.wav","Theta",0,"synth"
16,"1120.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
