trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1079.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir","1080.avi","1079.avi","1060.avi","1061.avi",2
2,"1061.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir","1080.avi","1079.avi","1060.avi","1061.avi",4
3,"1179.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep","1158.avi","1151.avi","1183.avi","1179.avi",4
4,"1136.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar","1136.avi","1113.avi","1102.avi","1142.avi",1
5,"1017.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic","1039.avi","1019.avi","1038.avi","1017.avi",4
6,"1038.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic","1019.avi","1038.avi","1017.avi","1039.avi",2
7,"1158.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep","1158.avi","1183.avi","1151.avi","1179.avi",1
8,"1019.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic","1039.avi","1038.avi","1017.avi","1019.avi",4
9,"1183.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep","1183.avi","1158.avi","1151.avi","1179.avi",1
10,"1113.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar","1136.avi","1113.avi","1142.avi","1102.avi",2
11,"1142.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar","1102.avi","1136.avi","1142.avi","1113.avi",3
12,"1080.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir","1060.avi","1061.avi","1080.avi","1079.avi",3
13,"1102.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar","1136.avi","1142.avi","1113.avi","1102.avi",4
14,"1039.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic","1039.avi","1038.avi","1019.avi","1017.avi",1
15,"1060.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir","1060.avi","1080.avi","1061.avi","1079.avi",1
16,"1151.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep","1158.avi","1183.avi","1179.avi","1151.avi",4
