trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1170.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch","1146.avi","1191.avi","1170.avi","1156.avi",3
2,"1031.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar","1024.avi","1031.avi","1009.avi","1036.avi",2
3,"1092.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep","1092.avi","1052.avi","1094.avi","1070.avi",1
4,"1104.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1104.avi","1105.avi","1135.avi","1127.avi",1
5,"1009.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar","1031.avi","1024.avi","1036.avi","1009.avi",4
6,"1135.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar","1127.avi","1105.avi","1104.avi","1135.avi",4
7,"1191.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch","1146.avi","1170.avi","1191.avi","1156.avi",3
8,"1156.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch","1156.avi","1191.avi","1170.avi","1146.avi",1
9,"1024.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar","1024.avi","1036.avi","1031.avi","1009.avi",1
10,"1146.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch","1146.avi","1170.avi","1191.avi","1156.avi",1
11,"1036.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1009.avi","1036.avi","1031.avi","1024.avi",2
12,"1127.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1105.avi","1127.avi","1135.avi","1104.avi",2
13,"1094.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep","1092.avi","1052.avi","1070.avi","1094.avi",4
14,"1105.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar","1135.avi","1104.avi","1105.avi","1127.avi",3
15,"1070.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep","1092.avi","1052.avi","1070.avi","1094.avi",3
16,"1052.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep","1094.avi","1052.avi","1092.avi","1070.avi",2
