trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1086.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann","1056.avi","1086.avi","1053.avi","1093.avi",2
2,"1035.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth","1030.avi","1021.avi","1023.avi","1035.avi",4
3,"1188.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir","1172.avi","1188.avi","1154.avi","1167.avi",2
4,"1098.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic","1098.avi","1119.avi","1133.avi","1144.avi",1
5,"1053.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann","1093.avi","1053.avi","1086.avi","1056.avi",2
6,"1023.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth","1021.avi","1035.avi","1023.avi","1030.avi",3
7,"1144.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic","1119.avi","1133.avi","1144.avi","1098.avi",3
8,"1167.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir","1154.avi","1172.avi","1188.avi","1167.avi",4
9,"1030.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth","1021.avi","1030.avi","1035.avi","1023.avi",2
10,"1021.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth","1030.avi","1021.avi","1023.avi","1035.avi",2
11,"1093.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann","1093.avi","1056.avi","1053.avi","1086.avi",1
12,"1133.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic","1133.avi","1144.avi","1119.avi","1098.avi",1
13,"1119.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic","1119.avi","1133.avi","1144.avi","1098.avi",1
14,"1172.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir","1188.avi","1172.avi","1154.avi","1167.avi",2
15,"1056.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann","1053.avi","1056.avi","1093.avi","1086.avi",2
16,"1154.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir","1172.avi","1154.avi","1167.avi","1188.avi",2
