trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1170.avi","oneeighty","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch"
2,"1094.avi","oneeighty","sin-oneeighty-4Hz-ep16.wav","Theta",180,"ep"
3,"1070.avi","zero","sin-zero-4Hz-ep12.wav","Theta",0,"ep"
4,"1104.avi","zero","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar"
5,"1024.avi","zero","sin-zero-4Hz-dar5.wav","Theta",0,"dar"
6,"1135.avi","oneeighty","sin-oneeighty-4Hz-guitar18.wav","Theta",180,"guitar"
7,"1191.avi","oneeighty","sin-oneeighty-4Hz-orch17.wav","Theta",180,"orch"
8,"1052.avi","zero","sin-zero-4Hz-ep5.wav","Theta",0,"ep"
9,"1127.avi","oneeighty","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar"
10,"1105.avi","zero","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar"
11,"1009.avi","zero","sin-zero-4Hz-dar7.wav","Theta",0,"dar"
12,"1031.avi","oneeighty","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar"
13,"1146.avi","zero","sin-zero-4Hz-orch12.wav","Theta",0,"orch"
14,"1036.avi","oneeighty","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar"
15,"1092.avi","oneeighty","sin-oneeighty-4Hz-ep13.wav","Theta",180,"ep"
16,"1156.avi","zero","sin-zero-4Hz-orch8.wav","Theta",0,"orch"
