trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1100.avi","zero","sin-zero-4Hz-synth5.wav","Theta",0,"synth"
2,"1069.avi","zero","sin-zero-4Hz-ep3.wav","Theta",0,"ep"
3,"1074.avi","oneeighty","sin-oneeighty-4Hz-ep23.wav","Theta",180,"ep"
4,"1089.avi","oneeighty","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep"
5,"1058.avi","zero","sin-zero-4Hz-ep9.wav","Theta",0,"ep"
6,"1190.avi","oneeighty","sin-oneeighty-4Hz-yann20.wav","Theta",180,"yann"
7,"1047.avi","oneeighty","sin-oneeighty-4Hz-dar14.wav","Theta",180,"dar"
8,"1107.avi","zero","sin-zero-4Hz-synth7.wav","Theta",0,"synth"
9,"1157.avi","zero","sin-zero-4Hz-yann6.wav","Theta",0,"yann"
10,"1121.avi","oneeighty","sin-oneeighty-4Hz-synth16.wav","Theta",180,"synth"
11,"1010.avi","zero","sin-zero-4Hz-dar11.wav","Theta",0,"dar"
12,"1185.avi","oneeighty","sin-oneeighty-4Hz-yann15.wav","Theta",180,"yann"
13,"1125.avi","oneeighty","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth"
14,"1044.avi","oneeighty","sin-oneeighty-4Hz-dar17.wav","Theta",180,"dar"
15,"1150.avi","zero","sin-zero-4Hz-yann12.wav","Theta",0,"yann"
16,"1014.avi","zero","sin-zero-4Hz-dar3.wav","Theta",0,"dar"
