trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1059.avi","zero","sin-zero-4Hz-orch4.wav","Theta",0,"orch"
2,"1109.avi","zero","sin-zero-4Hz-synth10.wav","Theta",0,"synth"
3,"1168.avi","zero","sin-zero-4Hz-yann5.wav","Theta",0,"yann"
4,"1187.avi","oneeighty","sin-oneeighty-4Hz-yann18.wav","Theta",180,"yann"
5,"1032.avi","oneeighty","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar"
6,"1020.avi","zero","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar"
7,"1123.avi","oneeighty","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth"
8,"1022.avi","zero","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar"
9,"1181.avi","oneeighty","sin-oneeighty-4Hz-yann14.wav","Theta",180,"yann"
10,"1130.avi","oneeighty","sin-oneeighty-4Hz-synth20.wav","Theta",180,"synth"
11,"1103.avi","zero","sin-zero-4Hz-synth9.wav","Theta",0,"synth"
12,"1085.avi","oneeighty","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
13,"1062.avi","zero","sin-zero-4Hz-orch3.wav","Theta",0,"orch"
14,"1155.avi","zero","sin-zero-4Hz-yann8.wav","Theta",0,"yann"
15,"1076.avi","oneeighty","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch"
16,"1040.avi","oneeighty","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar"
