trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1071.avi","zero","sin-zero-4Hz-dar4.wav","Theta",0,"dar"
2,"1012.avi","zero","sin-zero-4Hz-choir3.wav","Theta",0,"choir"
3,"1129.avi","oneeighty","sin-oneeighty-4Hz-orch14.wav","Theta",180,"orch"
4,"1152.avi","zero","sin-zero-4Hz-synth3.wav","Theta",0,"synth"
5,"1106.avi","zero","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
6,"1090.avi","oneeighty","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar"
7,"1173.avi","oneeighty","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth"
8,"1088.avi","oneeighty","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar"
9,"1166.avi","zero","sin-zero-4Hz-synth4.wav","Theta",0,"synth"
10,"1050.avi","zero","sin-zero-4Hz-dar9.wav","Theta",0,"dar"
11,"1027.avi","oneeighty","sin-oneeighty-4Hz-choir19.wav","Theta",180,"choir"
12,"1176.avi","oneeighty","sin-oneeighty-4Hz-synth19.wav","Theta",180,"synth"
13,"1015.avi","zero","sin-zero-4Hz-choir12.wav","Theta",0,"choir"
14,"1134.avi","oneeighty","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch"
15,"1101.avi","zero","sin-zero-4Hz-orch11.wav","Theta",0,"orch"
16,"1048.avi","oneeighty","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir"
