trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1043.avi","oneeighty","sin-oneeighty-4Hz-yann13.wav","Theta",180,"yann"
2,"1117.avi","zero","sin-zero-4Hz-choir2.wav","Theta",0,"choir"
3,"1075.avi","oneeighty","sin-oneeighty-4Hz-acoustic23.wav","Theta",180,"acoustic"
4,"1189.avi","oneeighty","sin-oneeighty-4Hz-dar19.wav","Theta",180,"dar"
5,"1145.avi","zero","sin-zero-4Hz-dar8.wav","Theta",0,"dar"
6,"1018.avi","zero","sin-zero-4Hz-yann11.wav","Theta",0,"yann"
7,"1051.avi","zero","sin-zero-4Hz-acoustic8.wav","Theta",0,"acoustic"
8,"1025.avi","oneeighty","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann"
9,"1049.avi","zero","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic"
10,"1097.avi","zero","sin-zero-4Hz-choir1.wav","Theta",0,"choir"
11,"1013.avi","zero","sin-zero-4Hz-yann1.wav","Theta",0,"yann"
12,"1159.avi","zero","sin-zero-4Hz-dar6.wav","Theta",0,"dar"
13,"1137.avi","oneeighty","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir"
14,"1139.avi","oneeighty","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir"
15,"1081.avi","oneeighty","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic"
16,"1177.avi","oneeighty","sin-oneeighty-4Hz-dar13.wav","Theta",180,"dar"
