trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1158.avi","zero","sin-zero-4Hz-ep2.wav","Theta",0,"ep"
2,"1113.avi","zero","sin-zero-4Hz-dar12.wav","Theta",0,"dar"
3,"1183.avi","oneeighty","sin-oneeighty-4Hz-ep14.wav","Theta",180,"ep"
4,"1179.avi","oneeighty","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep"
5,"1151.avi","zero","sin-zero-4Hz-ep8.wav","Theta",0,"ep"
6,"1060.avi","zero","sin-zero-4Hz-choir4.wav","Theta",0,"choir"
7,"1039.avi","oneeighty","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic"
8,"1079.avi","oneeighty","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir"
9,"1136.avi","oneeighty","sin-oneeighty-4Hz-dar15.wav","Theta",180,"dar"
10,"1019.avi","zero","sin-zero-4Hz-acoustic9.wav","Theta",0,"acoustic"
11,"1142.avi","oneeighty","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar"
12,"1017.avi","zero","sin-zero-4Hz-acoustic3.wav","Theta",0,"acoustic"
13,"1102.avi","zero","sin-zero-4Hz-dar1.wav","Theta",0,"dar"
14,"1061.avi","zero","sin-zero-4Hz-choir8.wav","Theta",0,"choir"
15,"1080.avi","oneeighty","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir"
16,"1038.avi","oneeighty","sin-oneeighty-4Hz-acoustic24.wav","Theta",180,"acoustic"
