trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1144.avi","oneeighty","sin-oneeighty-4Hz-acoustic25.wav","Theta",180,"acoustic"
2,"1086.avi","oneeighty","sin-oneeighty-4Hz-yann21.wav","Theta",180,"yann"
3,"1035.avi","oneeighty","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth"
4,"1093.avi","oneeighty","sin-oneeighty-4Hz-yann24.wav","Theta",180,"yann"
5,"1056.avi","zero","sin-zero-4Hz-yann10.wav","Theta",0,"yann"
6,"1030.avi","oneeighty","sin-oneeighty-4Hz-synth22.wav","Theta",180,"synth"
7,"1167.avi","zero","sin-zero-4Hz-choir5.wav","Theta",0,"choir"
8,"1172.avi","oneeighty","sin-oneeighty-4Hz-choir14.wav","Theta",180,"choir"
9,"1119.avi","zero","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic"
10,"1053.avi","zero","sin-zero-4Hz-yann3.wav","Theta",0,"yann"
11,"1023.avi","zero","sin-zero-4Hz-synth11.wav","Theta",0,"synth"
12,"1188.avi","oneeighty","sin-oneeighty-4Hz-choir18.wav","Theta",180,"choir"
13,"1133.avi","oneeighty","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic"
14,"1098.avi","zero","sin-zero-4Hz-acoustic11.wav","Theta",0,"acoustic"
15,"1154.avi","zero","sin-zero-4Hz-choir9.wav","Theta",0,"choir"
16,"1021.avi","zero","sin-zero-4Hz-synth12.wav","Theta",0,"synth"
