trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1083-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep12.wav","Gamma",90,"ep"
2,"1114-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar2.wav","Gamma",180,"guitar"
3,"1088-sin-37.5Hz-ninety.avi","zero","sin-zero-ep5.wav","Gamma",0,"ep"
4,"1109-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar10.wav","Gamma",270,"guitar"
5,"1081-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep24.wav","Gamma",90,"ep"
6,"1139-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch16.wav","Theta",0,"orch"
7,"1108-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar7.wav","Gamma",270,"guitar"
8,"1120-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar4.wav","Gamma",180,"guitar"
9,"1129-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch14.wav","Theta",0,"orch"
10,"1096-sin-37.5Hz-ninety.avi","zero","sin-zero-ep18.wav","Gamma",0,"ep"
11,"1132-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch22.wav","Theta",180,"orch"
12,"1144-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch21.wav","Theta",180,"orch"
