respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
4,10,1,1046.avi,oneeighty,sin-oneeighty-4Hz-acoustic16.wav,180,acoustic,4,1.99704134688182,10526.1459285238
4,10,2,1174.avi,oneeighty,sin-oneeighty-4Hz-orch13.wav,180,orch,4,0.242245195395299,10532.7166850406
4,10,3,1133.avi,oneeighty,sin-oneeighty-4Hz-guitar17.wav,180,guitar,3,0.919007587868691,10538.6479543907
4,10,4,1087.avi,oneeighty,sin-oneeighty-4Hz-choir15.wav,180,choir,2,0.247065496689174,10545.9918986457
4,10,5,1092.avi,oneeighty,sin-oneeighty-4Hz-choir17.wav,180,choir,3,1.11881251781051,10552.6960940104
4,10,6,1030.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,3,2.47598845156244,10559.2669389759
4,10,7,1104.avi,zero,sin-zero-4Hz-guitar5.wav,0,guitar,2,0.297468858825596,10567.1173405871
4,10,8,1066.avi,zero,sin-zero-4Hz-choir6.wav,0,choir,2,0.249236564255625,10573.8615434262
4,10,9,1109.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,3,1.15293740128618,10580.2058541545
4,10,10,1158.avi,zero,sin-zero-4Hz-orch7.wav,0,orch,3,2.98189911659938,10586.9368210886
4,10,11,1140.avi,oneeighty,sin-oneeighty-4Hz-guitar16.wav,180,guitar,2,0.390822349196242,10596.3598936926
4,10,12,1172.avi,oneeighty,sin-oneeighty-4Hz-orch20.wav,180,orch,1,1.23297499046021,10602.1977364991
4,10,13,1168.avi,zero,sin-zero-4Hz-orch9.wav,0,orch,4,0.750047393994464,10608.8086559546
4,10,14,1004.avi,zero,sin-zero-4Hz-acoustic10.wav,0,acoustic,4,0.22411684159124,10614.2866023517
4,10,15,1052.avi,zero,sin-zero-4Hz-choir12.wav,0,choir,3,1.19964010751573,10620.6309909631
4,10,16,1020.avi,zero,sin-zero-4Hz-acoustic6.wav,0,acoustic,2,4.50919020870424,10628.241459723
