respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
4,11,1,1159.avi,zero,sin-zero-4Hz-yann8.wav,0,yann,3,2.13688925140559,10812.6531665226
4,11,2,1190.avi,oneeighty,sin-oneeighty-4Hz-yann15.wav,180,yann,4,1.28862550171107,10819.3973587961
4,11,3,1127.avi,oneeighty,sin-oneeighty-4Hz-synth18.wav,180,synth,2,0.418741638130086,10825.2752187369
4,11,4,1179.avi,oneeighty,sin-oneeighty-4Hz-yann23.wav,180,yann,4,0.287723808327428,10831.3262795775
4,11,5,1062.avi,zero,sin-zero-4Hz-orch2.wav,0,orch,4,0.809485802328709,10836.4444101651
4,11,6,1010.avi,zero,sin-zero-4Hz-guitar1.wav,0,guitar,4,0.312901792398407,10841.9089639854
4,11,7,1040.avi,oneeighty,sin-oneeighty-4Hz-guitar18.wav,180,guitar,3,0.981962811714766,10848.3599344454
4,11,8,1088.avi,oneeighty,sin-oneeighty-4Hz-orch15.wav,180,orch,2,0.797604399613192,10854.9442703981
4,11,9,1115.avi,zero,sin-zero-4Hz-synth3.wav,0,synth,1,1.35214492540217,10861.8217599413
4,11,10,1029.avi,oneeighty,sin-oneeighty-4Hz-guitar23.wav,180,guitar,2,1.55713572432433,10868.0727017837
4,11,11,1007.avi,zero,sin-zero-4Hz-guitar2.wav,0,guitar,2,0.378200754923455,10874.6435702953
4,11,12,1082.avi,oneeighty,sin-oneeighty-4Hz-orch19.wav,180,orch,4,0.361641534767841,10880.6681119319
4,11,13,1111.avi,zero,sin-zero-4Hz-synth9.wav,0,synth,3,1.54284386908876,10887.4788435624
4,11,14,1056.avi,zero,sin-zero-4Hz-orch6.wav,0,orch,3,0.267586794401723,10894.4900919383
4,11,15,1141.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,3,0.323820221597998,10900.913849793
4,11,16,1167.avi,zero,sin-zero-4Hz-yann10.wav,0,yann,4,0.272275479253949,10905.8054250124
