respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
4,12,1,1060.avi,zero,sin-zero-4Hz-guitar7.wav,0,guitar,3,0.929941110698564,11070.4911439642
4,12,2,1009.avi,zero,sin-zero-4Hz-ep12.wav,0,ep,3,1.83080313802566,11076.5422829898
4,12,3,1129.avi,oneeighty,sin-oneeighty-4Hz-orch16.wav,180,orch,2,0.318545903952327,11083.2464883163
4,12,4,1124.avi,oneeighty,sin-oneeighty-4Hz-orch21.wav,180,orch,2,1.8591984800114,11088.6977618563
4,12,5,1177.avi,oneeighty,sin-oneeighty-4Hz-synth20.wav,180,synth,3,1.90739605923409,11096.0016877696
4,12,6,1085.avi,oneeighty,sin-oneeighty-4Hz-guitar22.wav,180,guitar,3,0.688593382468753,11103.3323867616
4,12,7,1041.avi,oneeighty,sin-oneeighty-4Hz-ep19.wav,180,ep,4,0.298906979776802,11109.4101207611
4,12,8,1156.avi,zero,sin-zero-4Hz-synth8.wav,0,synth,1,1.03979737105146,11115.6611347511
4,12,9,1102.avi,zero,sin-zero-4Hz-orch1.wav,0,orch,2,0.453040098336714,11122.831897728
4,12,10,1120.avi,zero,sin-zero-4Hz-orch12.wav,0,orch,2,0.346283767466957,11129.6825607609
4,12,11,1018.avi,zero,sin-zero-4Hz-ep6.wav,0,ep,4,0.308255369709514,11135.0006275931
4,12,12,1068.avi,zero,sin-zero-4Hz-guitar8.wav,0,guitar,3,0.240872882666736,11140.4519648282
4,12,13,1094.avi,oneeighty,sin-oneeighty-4Hz-guitar21.wav,180,guitar,3,0.685707480644851,11146.383187388
4,12,14,1164.avi,zero,sin-zero-4Hz-synth2.wav,0,synth,2,1.36820484831514,11153.2605715776
4,12,15,1191.avi,oneeighty,sin-oneeighty-4Hz-synth17.wav,180,synth,2,0.797086688144191,11159.1916700678
4,12,16,1035.avi,oneeighty,sin-oneeighty-4Hz-ep14.wav,180,ep,3,0.191039455952705,11164.5496933578
