respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
11,12,1,1118.avi,zero,sin-zero-4Hz-guitar12.wav,0,guitar,1,0.400885085313348,88981.2663122703
11,12,2,1054.avi,zero,sin-zero-4Hz-ep4.wav,0,ep,2,0.531105526490137,88987.0640826522
11,12,3,1180.avi,oneeighty,sin-oneeighty-4Hz-yann19.wav,180,yann,3,0.317635747545864,88993.7815001472
11,12,4,1028.avi,oneeighty,sin-oneeighty-4Hz-acoustic15.wav,180,acoustic,3,0.428635166448657,88998.6063743048
11,12,5,1008.avi,zero,sin-zero-4Hz-acoustic1.wav,0,acoustic,4,0.574878912055283,89004.7240873312
11,12,6,1140.avi,oneeighty,sin-oneeighty-4Hz-guitar17.wav,180,guitar,1,0.430482314142864,89010.9884350261
11,12,7,1041.avi,oneeighty,sin-oneeighty-4Hz-acoustic19.wav,180,acoustic,3,0.611206049492466,89016.3596757907
11,12,8,1122.avi,oneeighty,sin-oneeighty-4Hz-guitar19.wav,180,guitar,3,0.834823216879158,89022.583999034
11,12,9,1171.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,4,0.597064306028187,89028.7816960613
11,12,10,1165.avi,zero,sin-zero-4Hz-yann2.wav,0,yann,4,0.306292044959264,89035.5524683224
11,12,11,1161.avi,zero,sin-zero-4Hz-yann9.wav,0,yann,1,0.380285418883432,89040.7904681262
11,12,12,1116.avi,zero,sin-zero-4Hz-guitar6.wav,0,guitar,1,0.587717780945241,89046.8149169478
11,12,13,1006.avi,zero,sin-zero-4Hz-acoustic6.wav,0,acoustic,1,0.680235157386051,89052.3463418536
11,12,14,1095.avi,oneeighty,sin-oneeighty-4Hz-ep18.wav,180,ep,1,0.509202985515003,89058.3572644464
11,12,15,1077.avi,oneeighty,sin-oneeighty-4Hz-ep20.wav,180,ep,1,0.513969828010886,89064.0084596285
11,12,16,1068.avi,zero,sin-zero-4Hz-ep11.wav,0,ep,2,0.852552393465885,89070.9658762179
