respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
11,11,1,1055.avi,zero,sin-zero-4Hz-dar2.wav,0,dar,1,0.436428264161805,88721.417150792
11,11,2,1149.avi,zero,sin-zero-4Hz-guitar10.wav,0,guitar,5,0.217226259745075,88727.2683290694
11,11,3,1112.avi,zero,sin-zero-4Hz-ep1.wav,0,ep,2,0.411299327577581,88732.8661848808
11,11,4,1016.avi,zero,sin-zero-4Hz-choir7.wav,0,choir,1,0.613665391269024,88739.1437919506
11,11,5,1174.avi,oneeighty,sin-oneeighty-4Hz-guitar13.wav,180,guitar,1,0.223955564622884,88745.3814524516
11,11,6,1182.avi,oneeighty,sin-oneeighty-4Hz-guitar23.wav,180,guitar,1,0.434164232836338,88751.4591603462
11,11,7,1128.avi,oneeighty,sin-oneeighty-4Hz-ep15.wav,180,ep,1,0.588606488716323,88758.256646064
11,11,8,1131.avi,oneeighty,sin-oneeighty-4Hz-ep21.wav,180,ep,4,0.297927505715052,88765.2673008973
11,11,9,1066.avi,zero,sin-zero-4Hz-dar10.wav,0,dar,1,0.209416860991041,88771.2117460964
11,11,10,1003.avi,zero,sin-zero-4Hz-choir11.wav,0,choir,1,0.587628729044809,88777.5694479537
11,11,11,1120.avi,zero,sin-zero-4Hz-ep6.wav,0,ep,2,0.267672802190646,88784.5533769537
11,11,12,1087.avi,oneeighty,sin-oneeighty-4Hz-dar24.wav,180,dar,4,0.57931973405357,88790.8976479733
11,11,13,1033.avi,oneeighty,sin-oneeighty-4Hz-choir21.wav,180,choir,1,0.365498879313236,88796.8954289207
11,11,14,1091.avi,oneeighty,sin-oneeighty-4Hz-dar16.wav,180,dar,2,0.586016134999227,88801.94687858
11,11,15,1164.avi,zero,sin-zero-4Hz-guitar3.wav,0,guitar,1,0.361551616137149,88807.891265518
11,11,16,1026.avi,oneeighty,sin-oneeighty-4Hz-choir15.wav,180,choir,1,0.361066811572528,88814.1157001517
