respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
11,6,1,1144.avi,oneeighty,sin-oneeighty-4Hz-acoustic25.wav,180,acoustic,1,1.28920709333943,10511.8505269894
11,6,2,1086.avi,oneeighty,sin-oneeighty-4Hz-yann21.wav,180,yann,1,0.518667183869184,10519.2610489678
11,6,3,1035.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,2,1.24860860601075,10524.6590044028
11,6,4,1093.avi,oneeighty,sin-oneeighty-4Hz-yann24.wav,180,yann,1,0.432110810414088,10530.6033881881
11,6,5,1056.avi,zero,sin-zero-4Hz-yann10.wav,0,yann,1,1.65853016510664,10537.3608858071
11,6,6,1030.avi,oneeighty,sin-oneeighty-4Hz-synth22.wav,180,synth,1,0.525131124753898,10544.4782585727
11,6,7,1167.avi,zero,sin-zero-4Hz-choir5.wav,0,choir,5,0.9810552467261,10551.4222287963
11,6,8,1172.avi,oneeighty,sin-oneeighty-4Hz-choir14.wav,180,choir,1,1.18873270473887,10558.0864887546
11,6,9,1119.avi,zero,sin-zero-4Hz-acoustic7.wav,0,acoustic,1,0.871333978328039,10564.7238463663
11,6,10,1053.avi,zero,sin-zero-4Hz-yann3.wav,0,yann,2,1.43329534803343,10570.4417323108
11,6,11,1023.avi,zero,sin-zero-4Hz-synth11.wav,0,synth,3,0.497541722197639,10578.2653964986
11,6,12,1188.avi,oneeighty,sin-oneeighty-4Hz-choir18.wav,180,choir,4,0.379716453571746,10584.1031863881
11,6,13,1133.avi,oneeighty,sin-oneeighty-4Hz-acoustic17.wav,180,acoustic,1,0.552805956496741,10590.5940576904
11,6,14,1098.avi,zero,sin-zero-4Hz-acoustic11.wav,0,acoustic,4,1.15224025224234,10597.0584335667
11,6,15,1154.avi,zero,sin-zero-4Hz-choir9.wav,0,choir,2,0.877819351975631,10604.3488179528
11,6,16,1021.avi,zero,sin-zero-4Hz-synth12.wav,0,synth,4,1.07467416914187,10610.6398290209
