trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1118-sin-37.5Hz-ninety.avi","zero","sin-zero-synth2.wav","Gamma",0,"synth"
2,"1126-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann15.wav","Gamma",180,"yann"
3,"1138-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann13.wav","Gamma",180,"yann"
4,"1142-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann20.wav","Gamma",270,"yann"
5,"1141-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann19.wav","Gamma",270,"yann"
6,"1153-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic6.wav","Theta",0,"acoustic"
7,"1116-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth9.wav","Gamma",90,"synth"
8,"1152-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic17.wav","Theta",0,"acoustic"
9,"1114-sin-37.5Hz-ninety.avi","zero","sin-zero-synth3.wav","Gamma",0,"synth"
10,"1158-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic11.wav","Theta",180,"acoustic"
11,"1097-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth7.wav","Gamma",90,"synth"
12,"1167-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic12.wav","Theta",180,"acoustic"
