trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat
1,"1052-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar22.wav","Gamma",270,"guitar"
2,"1094-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch5.wav","Theta",0,"orch"
3,"1051-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar16.wav","Gamma",180,"guitar"
4,"1050-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar15.wav","Gamma",180,"guitar"
5,"1072-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar21.wav","Gamma",270,"guitar"
6,"1085-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch6.wav","Theta",0,"orch"
7,"1042-sin-37.5Hz-ninety.avi","zero","sin-zero-ep3.wav","Gamma",0,"ep"
8,"1096-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch11.wav","Theta",180,"orch"
9,"1041-sin-37.5Hz-ninety.avi","zero","sin-zero-ep4.wav","Gamma",0,"ep"
10,"1078-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch"
11,"1036-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep8.wav","Gamma",90,"ep"
12,"1044-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep10.wav","Gamma",90,"ep"
