respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,12,1,1082.avi,oneeighty,sin-oneeighty-4Hz-ep14.wav,180,ep,3,2.81931182711378,11077.5386582183
6,12,2,1073.avi,oneeighty,sin-oneeighty-4Hz-ep16.wav,180,ep,4,1.42750095466363,11085.2423786143
6,12,3,1140.avi,oneeighty,sin-oneeighty-4Hz-synth15.wav,180,synth,2,1.07000756184061,11092.0798089767
6,12,4,1190.avi,oneeighty,sin-oneeighty-4Hz-yann19.wav,180,yann,3,1.18455844730124,11099.0771540306
6,12,5,1022.avi,zero,sin-zero-4Hz-dar9.wav,0,dar,3,3.1205390793275,11106.4610269313
6,12,6,1141.avi,oneeighty,sin-oneeighty-4Hz-synth24.wav,180,synth,5,2.62498849120857,11114.9245128951
6,12,7,1040.avi,oneeighty,sin-oneeighty-4Hz-dar17.wav,180,dar,3,3.27323757012891,11122.708183543
6,12,8,1029.avi,oneeighty,sin-oneeighty-4Hz-dar21.wav,180,dar,3,2.7301074506031,11132.4511790285
6,12,9,1055.avi,zero,sin-zero-4Hz-ep8.wav,0,ep,4,4.45560896976167,11140.1415936016
6,12,10,1153.avi,zero,sin-zero-4Hz-yann5.wav,0,yann,4,3.86162644501201,11149.431417717
6,12,11,1186.avi,oneeighty,sin-oneeighty-4Hz-yann23.wav,180,yann,3,3.94812485944021,11159.7208454773
6,12,12,1108.avi,zero,sin-zero-4Hz-synth12.wav,0,synth,4,2.28738168585187,11168.5974739524
6,12,13,1163.avi,zero,sin-zero-4Hz-yann11.wav,0,yann,2,3.42887265164063,11176.2878894311
6,12,14,1023.avi,zero,sin-zero-4Hz-dar1.wav,0,dar,3,2.49041427120392,11184.3782303479
6,12,15,1102.avi,zero,sin-zero-4Hz-synth4.wav,0,synth,4,1.08270964489566,11192.281855353
6,12,16,1067.avi,zero,sin-zero-4Hz-ep12.wav,0,ep,2,5.22933753133839,11199.2391676238
