respMat_ 1,respMat_ 2,respMat_ 3,respMat_ 4,respMat_ 5,respMat_ 6,respMat_ 7,respMat_ 8,respMat_ 9,respMat_10,respMat_11
6,7,1,1087.avi,oneeighty,sin-oneeighty-4Hz-acoustic18.wav,180,acoustic,2,4.56241085403417,9503.8153180879
6,7,2,1039.avi,oneeighty,sin-oneeighty-4Hz-yann13.wav,180,yann,3,1.14977638984601,9513.1316807967
6,7,3,1188.avi,oneeighty,sin-oneeighty-4Hz-dar24.wav,180,dar,2,0.93088989746866,9519.82244282206
6,7,4,1136.avi,oneeighty,sin-oneeighty-4Hz-choir20.wav,180,choir,1,1.37080314005107,9526.68646369939
6,7,5,1100.avi,zero,sin-zero-4Hz-choir9.wav,0,choir,3,1.03707264650802,9533.84385324895
6,7,6,1064.avi,zero,sin-zero-4Hz-acoustic4.wav,0,acoustic,4,0.610656008644582,9540.73439581488
6,7,7,1003.avi,zero,sin-zero-4Hz-yann8.wav,0,yann,2,0.799518819327204,9547.30522582135
6,7,8,1092.avi,oneeighty,sin-oneeighty-4Hz-acoustic23.wav,180,acoustic,5,1.79403354076749,9553.74286900203
6,7,9,1028.avi,oneeighty,sin-oneeighty-4Hz-yann16.wav,180,yann,1,1.327229422659,9561.19335040911
6,7,10,1011.avi,zero,sin-zero-4Hz-yann2.wav,0,yann,3,0.479339568959404,9568.69712876413
6,7,11,1181.avi,oneeighty,sin-oneeighty-4Hz-dar23.wav,180,dar,4,1.75605769941831,9574.2683714268
6,7,12,1158.avi,zero,sin-zero-4Hz-dar10.wav,0,dar,2,0.697556513825475,9581.87877869462
6,7,13,1125.avi,oneeighty,sin-oneeighty-4Hz-choir13.wav,180,choir,1,0.579551632588846,9587.19673738976
6,7,14,1156.avi,zero,sin-zero-4Hz-dar6.wav,0,dar,3,0.536430116355405,9593.72777248667
6,7,15,1070.avi,zero,sin-zero-4Hz-acoustic1.wav,0,acoustic,3,1.18377992474416,9598.95233866184
6,7,16,1111.avi,zero,sin-zero-4Hz-choir12.wav,0,choir,2,0.602388998651804,9606.10964217848
